Order_ID,Order_Date,Delivery_Date,Product_Name,Category,Supplier,Warehouse,Region,Quantity,Unit_Price,Shipping_Cost,Inventory_Level,Revenue,Profit,Delivery_Status
ORD-11106,2024-09-28,2024-10-13,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,4,42.09,12.0,198,168.34,61.34,Critical Delay
ORD-11107,2024-09-30,2024-10-03,Wireless Earbuds,Electronics,TechCorp,Warehouse A,West,3,204.37,25.0,234,613.12,202.09,On Time
ORD-11108,2024-10-01,2024-10-13,Backpack,Accessories,Apex Goods,Warehouse B,East,2,119.99,12.0,254,239.99,-36.0,Critical Delay
ORD-11109,2024-10-01,2024-10-06,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,West,2,139.82,12.0,317,279.65,105.86,On Time
ORD-11110,2024-10-02,2024-10-06,Running Shoes,Clothing,Vogue Apparel,Warehouse A,West,5,116.76,12.0,101,583.8,227.52,On Time
ORD-11111,2024-10-03,2024-10-07,Office Chair,Furniture,TimberCraft,Warehouse B,North,1,375.45,112.5,336,375.45,18.84,On Time
ORD-11112,2024-10-03,2024-10-19,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,West,2,99.81,12.0,272,199.61,73.84,Critical Delay
ORD-11113,2024-10-04,2024-10-09,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,12,48.82,12.0,162,585.87,40.87,On Time
ORD-11114,2024-10-05,2024-10-06,Running Shoes,Clothing,Vogue Apparel,Warehouse A,West,4,35.55,12.0,97,142.21,50.88,On Time
ORD-11115,2024-10-06,2024-10-23,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,14,25.03,12.0,104,350.4,22.03,Critical Delay
ORD-11116,2024-10-07,2024-10-11,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,West,3,96.62,12.0,248,289.86,-43.48,On Time
ORD-11117,2024-10-07,2024-10-09,Office Chair,Furniture,TimberCraft,Warehouse A,West,1,485.18,75.0,354,485.18,59.54,On Time
ORD-11118,2024-10-07,2024-10-10,Office Chair,Furniture,TimberCraft,Warehouse C,West,2,318.0,75.0,228,636.01,89.7,On Time
ORD-11119,2024-10-08,2024-10-09,Smart Watch Band,Accessories,Apex Goods,Warehouse C,South,5,132.03,12.0,106,660.15,291.07,On Time
ORD-11120,2024-10-08,2024-10-24,Office Chair,Furniture,TimberCraft,Warehouse B,West,1,324.38,75.0,303,324.38,27.38,Critical Delay
ORD-11121,2024-10-09,2024-10-14,Smart Watch Band,Accessories,Apex Goods,Warehouse A,East,3,103.85,12.0,239,311.56,134.2,On Time
ORD-11122,2024-10-09,2024-10-20,Organic Coffee,Grocery,FreshFoods,Warehouse B,South,10,49.52,8.0,3,495.2,35.62,Critical Delay
ORD-11123,2024-10-10,2024-10-18,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,5,72.12,18.0,328,360.59,135.24,Delayed
ORD-11124,2024-10-11,2024-10-12,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,5,12.13,12.0,40,60.67,-1.15,On Time
ORD-11125,2024-10-11,2024-10-13,Office Chair,Furniture,TimberCraft,Warehouse C,South,2,242.11,75.0,180,484.21,59.34,On Time
ORD-11126,2024-10-13,2024-10-26,Office Chair,Furniture,TimberCraft,Warehouse B,North,1,472.45,112.5,263,472.45,38.24,Critical Delay
ORD-11127,2024-10-14,2024-10-16,Wireless Earbuds,Electronics,TechCorp,Warehouse A,East,1,885.85,25.0,50,885.85,297.55,On Time
ORD-11128,2024-10-15,2024-10-24,Energy Drinks,Grocery,FreshFoods,Warehouse B,South,5,43.53,8.0,5,217.67,13.41,Delayed
ORD-11129,2024-10-15,2024-10-22,Smart Watch Band,Accessories,Apex Goods,Warehouse B,West,2,97.23,12.0,346,194.47,81.51,Delayed
ORD-11130,2024-10-17,2024-10-18,Bookshelf,Furniture,TimberCraft,Warehouse A,East,2,148.71,75.0,139,297.41,21.98,On Time
ORD-11131,2024-10-17,2024-10-22,Organic Coffee,Grocery,FreshFoods,Warehouse C,East,6,32.59,8.0,371,195.56,11.64,On Time
ORD-11132,2024-10-18,2024-10-19,Running Shoes,Clothing,Vogue Apparel,Warehouse A,North,3,26.04,18.0,278,78.13,22.25,On Time
ORD-11133,2024-10-18,2024-10-22,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,1,87.67,18.0,58,87.67,26.07,On Time
ORD-11134,2024-10-19,2024-10-21,Wireless Earbuds,Electronics,TechCorp,Warehouse B,East,2,879.84,25.0,49,1759.67,603.38,On Time
ORD-11135,2024-10-20,2024-10-25,Energy Drinks,Grocery,FreshFoods,Warehouse C,East,8,26.57,8.0,328,212.54,13.0,On Time
ORD-11136,2024-10-21,2024-10-26,Bookshelf,Furniture,TimberCraft,Warehouse A,South,1,305.99,75.0,345,305.99,23.7,On Time
ORD-11137,2024-10-22,2024-10-27,Bookshelf,Furniture,TimberCraft,Warehouse C,West,1,422.25,75.0,92,422.25,46.95,On Time
ORD-11138,2024-10-22,2024-11-04,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,2,137.46,18.0,236,274.93,114.72,Critical Delay
ORD-11139,2024-10-22,2024-10-24,Bookshelf,Furniture,TimberCraft,Warehouse A,North,1,217.34,112.5,171,217.34,-12.78,On Time
ORD-11140,2024-10-22,2024-10-25,Smartphone X,Electronics,TechCorp,Warehouse B,North,2,664.07,37.5,266,1328.14,446.1,On Time
ORD-11141,2024-10-22,2024-10-25,Wireless Earbuds,Electronics,TechCorp,Warehouse A,West,2,968.09,25.0,51,1936.17,665.16,On Time
ORD-11142,2024-10-23,2024-10-31,Backpack,Accessories,Apex Goods,Warehouse B,North,4,72.39,18.0,332,289.55,121.3,Delayed
ORD-11143,2024-10-23,2024-10-28,Energy Drinks,Grocery,FreshFoods,Warehouse A,South,9,16.74,8.0,178,150.67,8.05,On Time
ORD-11144,2024-10-23,2024-10-30,Leather Wallet,Accessories,Apex Goods,Warehouse B,West,3,25.67,12.0,228,77.0,28.65,Delayed
ORD-11145,2024-10-23,2024-10-24,Leather Wallet,Accessories,Apex Goods,Warehouse A,East,2,71.58,12.0,206,143.17,58.43,On Time
ORD-11146,2024-10-23,2024-10-28,Running Shoes,Clothing,Vogue Apparel,Warehouse A,South,1,135.31,12.0,40,135.31,48.12,On Time
ORD-11147,2024-10-23,2024-10-25,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,14,23.15,12.0,351,324.15,19.93,On Time
ORD-11148,2024-10-24,2024-10-25,4K Monitor,Electronics,TechCorp,Warehouse B,North,2,1101.39,37.5,182,2202.77,752.22,On Time
ORD-11149,2024-10-24,2024-11-02,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,4,69.67,12.0,116,278.7,105.48,Delayed
ORD-11150,2024-10-24,2024-10-29,Laptop Pro,Electronics,TechCorp,Warehouse C,East,1,468.73,25.0,136,468.73,151.56,On Time
ORD-11151,2024-10-25,2024-11-06,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,8,12.4,12.0,302,99.18,1.93,Critical Delay
ORD-11152,2024-10-25,2024-10-30,Laptop Pro,Electronics,TechCorp,Warehouse C,South,2,898.89,25.0,279,1797.77,616.72,On Time
ORD-11153,2024-10-25,2024-10-26,Bulk Almonds,Grocery,FreshFoods,Warehouse A,East,7,28.35,8.0,276,198.43,11.87,On Time
ORD-11154,2024-10-25,2024-10-29,Smartphone X,Electronics,TechCorp,Warehouse C,West,1,1086.82,25.0,320,1086.82,367.89,On Time
ORD-11155,2024-10-25,2024-10-28,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,10,44.71,8.0,384,447.06,31.76,On Time
ORD-11156,2024-10-26,2024-11-11,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,4,53.41,18.0,356,213.63,76.45,Critical Delay
ORD-11157,2024-10-26,2024-10-31,Wireless Earbuds,Electronics,TechCorp,Warehouse A,North,1,395.27,37.5,383,395.27,119.59,On Time
ORD-11158,2024-10-27,2024-10-31,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,East,1,133.21,12.0,195,133.21,47.28,On Time
ORD-11159,2024-10-27,2024-10-30,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,West,3,43.78,12.0,386,131.33,46.53,On Time
ORD-11160,2024-10-27,2024-10-31,Smartphone X,Electronics,TechCorp,Warehouse A,South,3,563.63,25.0,112,1690.88,579.31,On Time
ORD-11161,2024-10-28,2024-11-01,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,South,3,113.01,12.0,398,339.03,129.61,On Time
ORD-11162,2024-10-29,2024-11-03,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,542.87,37.5,119,1628.61,551.26,On Time
ORD-11163,2024-10-30,2024-11-01,Energy Drinks,Grocery,FreshFoods,Warehouse C,South,9,42.72,8.0,257,384.45,26.76,On Time
ORD-11164,2024-10-31,2024-11-14,Bulk Almonds,Grocery,FreshFoods,Warehouse B,South,14,43.56,8.0,65,609.89,44.79,Critical Delay
ORD-11165,2024-10-31,2024-11-03,4K Monitor,Electronics,TechCorp,Warehouse B,East,3,870.66,25.0,103,2611.99,901.7,On Time
ORD-11166,2024-10-31,2024-11-04,Leather Wallet,Accessories,Apex Goods,Warehouse C,West,2,118.5,12.0,187,236.99,100.65,On Time
ORD-11167,2024-11-02,2024-11-07,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,5,10.59,12.0,3,52.97,-1.76,On Time
ORD-11168,2024-11-02,2024-11-03,Organic Coffee,Grocery,FreshFoods,Warehouse C,West,12,23.28,8.0,372,279.32,-41.9,On Time
ORD-11169,2024-11-02,2024-11-12,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,369.72,37.5,28,1109.17,369.46,Delayed
ORD-11170,2024-11-02,2024-11-03,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,East,3,65.51,12.0,330,196.52,72.61,On Time
ORD-11171,2024-11-02,2024-11-07,Bookshelf,Furniture,TimberCraft,Warehouse B,North,2,376.73,112.5,285,753.45,94.44,On Time
ORD-11172,2024-11-03,2024-11-07,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,East,5,121.4,12.0,321,606.98,236.79,On Time
ORD-11173,2024-11-03,2024-11-07,Backpack,Accessories,Apex Goods,Warehouse A,East,4,138.94,12.0,248,555.76,244.09,On Time
ORD-11174,2024-11-04,2024-11-06,4K Monitor,Electronics,TechCorp,Warehouse B,East,2,518.11,25.0,68,1036.22,350.18,On Time
ORD-11175,2024-11-05,2024-11-21,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,5,69.31,18.0,61,346.54,129.62,Critical Delay
ORD-11176,2024-11-06,2024-11-20,Laptop Pro,Electronics,TechCorp,Warehouse B,North,3,951.37,37.5,206,2854.12,980.19,Critical Delay
ORD-11177,2024-11-06,2024-11-11,Energy Drinks,Grocery,FreshFoods,Warehouse A,West,7,11.97,8.0,265,83.8,2.7,On Time
ORD-11178,2024-11-06,2024-11-07,Wireless Earbuds,Electronics,TechCorp,Warehouse C,East,1,245.46,25.0,106,245.46,73.41,On Time
ORD-11179,2024-11-07,2024-11-08,Smartphone X,Electronics,TechCorp,Warehouse C,South,1,300.03,25.0,68,300.03,92.51,On Time
ORD-11180,2024-11-08,2024-11-13,Energy Drinks,Grocery,FreshFoods,Warehouse A,West,6,16.33,8.0,176,97.95,3.84,On Time
ORD-11181,2024-11-12,2024-11-17,Bookshelf,Furniture,TimberCraft,Warehouse B,North,1,142.86,112.5,278,142.86,-27.68,On Time
ORD-11182,2024-11-12,2024-11-14,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,1160.01,37.5,282,1160.01,387.25,On Time
ORD-11183,2024-11-12,2024-11-13,Bookshelf,Furniture,TimberCraft,Warehouse C,East,1,196.93,75.0,187,196.93,1.89,On Time
ORD-11184,2024-11-12,2024-11-14,4K Monitor,Electronics,TechCorp,Warehouse A,West,3,1179.25,25.0,81,3537.74,1225.71,On Time
ORD-11185,2024-11-13,2024-11-18,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,14,43.47,12.0,357,608.56,42.68,On Time
ORD-11186,2024-11-14,2024-11-15,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,3,78.23,18.0,180,234.68,84.87,On Time
ORD-11187,2024-11-14,2024-11-19,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,1051.09,37.5,309,3153.28,1084.9,On Time
ORD-11188,2024-11-15,2024-11-17,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,7,25.84,12.0,7,180.89,8.47,On Time
ORD-11189,2024-11-15,2024-11-18,Smart Watch Band,Accessories,Apex Goods,Warehouse B,East,4,72.47,12.0,301,289.87,124.44,On Time
ORD-11190,2024-11-15,2024-11-19,Smart Watch Band,Accessories,Apex Goods,Warehouse B,East,3,104.08,12.0,190,312.25,-46.84,On Time
ORD-11191,2024-11-15,2024-11-18,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,3,28.87,12.0,284,86.62,28.65,On Time
ORD-11192,2024-11-16,2024-11-18,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,14,40.57,8.0,43,567.96,41.44,On Time
ORD-11193,2024-11-16,2024-11-19,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,13,34.49,12.0,253,448.32,29.87,On Time
ORD-11194,2024-11-17,2024-11-19,Smartphone X,Electronics,TechCorp,Warehouse A,North,1,249.79,37.5,276,249.79,68.68,On Time
ORD-11195,2024-11-17,2024-11-30,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,West,2,275.05,75.0,231,550.09,72.52,Critical Delay
ORD-11196,2024-11-17,2024-11-22,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,3,75.19,18.0,94,225.58,92.51,On Time
ORD-11197,2024-11-17,2024-11-19,Backpack,Accessories,Apex Goods,Warehouse A,North,3,95.3,18.0,75,285.91,119.66,On Time
ORD-11198,2024-11-18,2024-11-20,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,14,14.56,12.0,152,203.87,10.31,On Time
ORD-11199,2024-11-18,2024-11-19,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,5,16.25,12.0,89,81.25,0.5,On Time
ORD-11200,2024-11-18,2024-11-20,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,2,62.12,18.0,361,124.25,46.91,On Time
ORD-11201,2024-11-19,2024-11-24,Running Shoes,Clothing,Vogue Apparel,Warehouse B,West,5,64.7,12.0,265,323.48,123.39,On Time
ORD-11202,2024-11-19,2024-11-24,Bookshelf,Furniture,TimberCraft,Warehouse B,North,2,115.7,112.5,78,231.39,-9.97,On Time
ORD-11203,2024-11-19,2024-11-24,Bookshelf,Furniture,TimberCraft,Warehouse A,South,2,211.17,75.0,333,422.34,46.97,On Time
ORD-11204,2024-11-20,2024-11-21,4K Monitor,Electronics,TechCorp,Warehouse A,East,1,814.04,25.0,346,814.04,272.41,On Time
ORD-11205,2024-11-20,2024-11-25,Laptop Pro,Electronics,TechCorp,Warehouse A,West,2,511.19,25.0,184,1022.38,345.33,On Time
ORD-11206,2024-11-20,2024-11-25,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,East,2,152.18,75.0,100,304.36,23.37,On Time
ORD-11207,2024-11-20,2024-11-21,Leather Wallet,Accessories,Apex Goods,Warehouse C,West,2,100.2,12.0,262,200.39,84.18,On Time
ORD-11208,2024-11-21,2024-11-22,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,1,33.2,18.0,98,33.2,4.28,On Time
ORD-11209,2024-11-21,2024-11-22,Smartphone X,Electronics,TechCorp,Warehouse B,North,1,535.48,37.5,364,535.48,168.67,On Time
ORD-11210,2024-11-22,2024-12-06,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,4,24.28,18.0,313,97.11,34.7,Critical Delay
ORD-11211,2024-11-23,2024-11-30,Smartphone X,Electronics,TechCorp,Warehouse B,West,1,1127.26,25.0,25,1127.26,382.04,Delayed
ORD-11212,2024-11-23,2024-11-24,Laptop Pro,Electronics,TechCorp,Warehouse C,East,1,412.62,25.0,243,412.62,131.92,On Time
ORD-11213,2024-11-23,2024-12-03,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,1,58.93,18.0,93,58.93,14.57,Delayed
ORD-11214,2024-11-25,2024-12-07,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,2,99.38,18.0,114,198.77,70.51,Critical Delay
ORD-11215,2024-11-27,2024-11-30,Bookshelf,Furniture,TimberCraft,Warehouse A,East,2,477.99,75.0,162,955.97,153.69,On Time
ORD-11216,2024-11-27,2024-11-30,Smartphone X,Electronics,TechCorp,Warehouse C,South,2,965.11,25.0,177,1930.22,663.08,On Time
ORD-11217,2024-11-28,2024-11-29,Leather Wallet,Accessories,Apex Goods,Warehouse A,South,2,135.6,12.0,237,271.2,116.04,On Time
ORD-11218,2024-11-28,2024-12-01,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,South,3,96.64,12.0,373,289.91,109.96,On Time
ORD-11219,2024-11-29,2024-12-04,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,West,2,22.23,12.0,321,44.46,11.78,On Time
ORD-11220,2024-11-29,2024-12-08,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,2,21.08,18.0,21,42.16,7.86,Delayed
ORD-11221,2024-11-29,2024-12-02,Laptop Pro,Electronics,TechCorp,Warehouse A,West,3,812.98,25.0,372,2438.93,841.13,On Time
ORD-11222,2024-11-30,2024-12-03,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,400.02,37.5,344,400.02,121.26,On Time
ORD-11223,2024-11-30,2024-12-03,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,1,122.69,18.0,261,122.69,46.21,On Time
ORD-11224,2024-11-30,2024-12-10,Office Chair,Furniture,TimberCraft,Warehouse B,North,2,424.46,112.5,237,848.93,113.54,Delayed
ORD-11225,2024-11-30,2024-12-03,Wireless Earbuds,Electronics,TechCorp,Warehouse C,East,1,1030.58,25.0,338,1030.58,348.2,On Time
ORD-11226,2024-11-30,2024-12-04,Smartphone X,Electronics,TechCorp,Warehouse A,South,1,484.8,25.0,209,484.8,157.18,On Time
ORD-11227,2024-11-30,2024-12-01,Energy Drinks,Grocery,FreshFoods,Warehouse C,South,13,39.92,8.0,235,518.99,37.52,On Time
ORD-11228,2024-11-30,2024-12-05,Wireless Earbuds,Electronics,TechCorp,Warehouse A,West,1,1160.74,25.0,218,1160.74,393.76,On Time
ORD-11229,2024-12-02,2024-12-03,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,East,5,53.88,12.0,138,269.39,101.76,On Time
ORD-11230,2024-12-03,2024-12-08,Bookshelf,Furniture,TimberCraft,Warehouse C,South,1,117.42,75.0,58,117.42,-14.02,On Time
ORD-11231,2024-12-03,2024-12-05,4K Monitor,Electronics,TechCorp,Warehouse B,East,1,600.75,25.0,318,600.75,197.76,On Time
ORD-11232,2024-12-04,2024-12-05,Organic Coffee,Grocery,FreshFoods,Warehouse A,South,13,27.38,8.0,313,355.9,24.47,On Time
ORD-11233,2024-12-04,2024-12-06,Running Shoes,Clothing,Vogue Apparel,Warehouse C,East,2,131.64,12.0,264,263.28,99.31,On Time
ORD-11234,2024-12-04,2024-12-14,Smartphone X,Electronics,TechCorp,Warehouse B,North,2,531.69,37.5,248,1063.38,353.43,Delayed
ORD-11235,2024-12-05,2024-12-09,Backpack,Accessories,Apex Goods,Warehouse B,North,4,94.97,18.0,197,379.87,161.94,On Time
ORD-11236,2024-12-05,2024-12-16,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,5,15.99,12.0,150,79.93,0.39,Critical Delay
ORD-11237,2024-12-07,2024-12-11,Bulk Almonds,Grocery,FreshFoods,Warehouse C,East,14,27.28,8.0,3,381.97,26.56,On Time
ORD-11238,2024-12-08,2024-12-11,Organic Coffee,Grocery,FreshFoods,Warehouse C,East,6,21.69,8.0,316,130.16,6.41,On Time
ORD-11239,2024-12-09,2024-12-13,Office Chair,Furniture,TimberCraft,Warehouse B,North,2,255.19,112.5,311,510.39,45.83,On Time
ORD-11240,2024-12-09,2024-12-13,Wireless Earbuds,Electronics,TechCorp,Warehouse C,South,1,426.27,25.0,331,426.27,136.69,On Time
ORD-11241,2024-12-09,2024-12-14,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,13,21.97,12.0,223,285.55,16.84,On Time
ORD-11242,2024-12-10,2024-12-13,Bookshelf,Furniture,TimberCraft,Warehouse C,West,1,482.62,75.0,299,482.62,59.02,On Time
ORD-11243,2024-12-10,2024-12-14,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,5,148.55,18.0,104,742.74,325.23,On Time
ORD-11244,2024-12-10,2024-12-15,Ergonomic Desk,Furniture,TimberCraft,Warehouse C,South,1,209.03,75.0,306,209.03,4.31,On Time
ORD-11245,2024-12-10,2024-12-23,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,8,23.32,12.0,192,186.58,8.93,Critical Delay
ORD-11246,2024-12-11,2024-12-20,Bulk Almonds,Grocery,FreshFoods,Warehouse B,East,9,26.61,8.0,39,239.45,15.16,Delayed
ORD-11247,2024-12-11,2024-12-14,Wireless Earbuds,Electronics,TechCorp,Warehouse B,West,1,834.99,25.0,30,834.99,279.75,On Time
ORD-11248,2024-12-12,2024-12-13,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,8,41.37,12.0,388,330.97,20.48,On Time
ORD-11249,2024-12-13,2024-12-24,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,5,64.84,18.0,294,324.18,120.67,Critical Delay
ORD-11250,2024-12-14,2024-12-17,4K Monitor,Electronics,TechCorp,Warehouse B,South,1,271.89,25.0,139,271.89,82.66,On Time
ORD-11251,2024-12-14,2024-12-18,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,14,25.51,8.0,26,357.09,24.57,On Time
ORD-11252,2024-12-14,2024-12-23,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,East,1,78.65,12.0,295,78.65,25.46,Delayed
ORD-11253,2024-12-14,2024-12-15,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,2,1186.36,37.5,40,2372.73,811.71,On Time
ORD-11254,2024-12-14,2024-12-17,Bulk Almonds,Grocery,FreshFoods,Warehouse C,East,13,13.86,8.0,312,180.22,10.42,On Time
ORD-11255,2024-12-15,2024-12-20,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,2,113.44,18.0,240,226.89,81.76,On Time
ORD-11256,2024-12-15,2024-12-17,Running Shoes,Clothing,Vogue Apparel,Warehouse A,East,5,64.9,12.0,339,324.51,123.8,On Time
ORD-11257,2024-12-15,2024-12-31,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,2,476.75,112.5,198,953.5,134.45,Critical Delay
ORD-11258,2024-12-16,2024-12-20,Wireless Earbuds,Electronics,TechCorp,Warehouse C,South,1,1076.03,25.0,169,1076.03,364.11,On Time
ORD-11259,2024-12-16,2024-12-17,Wireless Earbuds,Electronics,TechCorp,Warehouse A,West,3,683.86,25.0,147,2051.58,705.55,On Time
ORD-11260,2024-12-17,2024-12-30,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,1,350.66,37.5,385,350.66,103.98,Critical Delay
ORD-11261,2024-12-18,2024-12-22,Backpack,Accessories,Apex Goods,Warehouse B,North,3,103.15,18.0,399,309.45,130.25,On Time
ORD-11262,2024-12-19,2024-12-21,Organic Coffee,Grocery,FreshFoods,Warehouse A,South,13,38.89,8.0,7,505.52,36.44,On Time
ORD-11263,2024-12-20,2024-12-22,Office Chair,Furniture,TimberCraft,Warehouse C,East,2,401.81,75.0,62,803.62,123.22,On Time
ORD-11264,2024-12-20,2024-12-22,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,2,61.15,18.0,240,122.3,39.92,On Time
ORD-11265,2024-12-21,2024-12-22,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,13,43.49,12.0,8,565.39,39.23,On Time
ORD-11266,2024-12-21,2024-12-24,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,12,22.24,12.0,124,266.91,15.35,On Time
ORD-11267,2024-12-22,2024-12-27,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,East,3,30.85,12.0,25,92.55,31.02,On Time
ORD-11268,2024-12-23,2025-01-02,Bulk Almonds,Grocery,FreshFoods,Warehouse B,South,12,30.65,8.0,0,367.86,25.43,Delayed
ORD-11269,2024-12-24,2024-12-29,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,14,24.93,8.0,276,349.06,23.92,On Time
ORD-11270,2024-12-25,2024-12-26,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,5,35.11,12.0,6,175.53,8.04,On Time
ORD-11271,2024-12-25,2024-12-30,Laptop Pro,Electronics,TechCorp,Warehouse C,South,2,619.39,25.0,177,1238.78,421.07,On Time
ORD-11272,2024-12-26,2024-12-29,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,450.37,37.5,36,450.37,138.88,On Time
ORD-11273,2024-12-26,2025-01-07,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,5,147.0,12.0,282,735.01,288.0,Critical Delay
ORD-11274,2024-12-26,2024-12-28,Energy Drinks,Grocery,FreshFoods,Warehouse C,South,5,19.77,8.0,120,98.84,3.91,On Time
ORD-11275,2024-12-26,2024-12-30,Bulk Almonds,Grocery,FreshFoods,Warehouse A,West,10,14.35,8.0,362,143.51,7.48,On Time
ORD-11276,2024-12-26,2025-01-10,Laptop Pro,Electronics,TechCorp,Warehouse B,North,1,1182.42,37.5,393,1182.42,395.1,Critical Delay
ORD-11277,2024-12-27,2025-01-06,Backpack,Accessories,Apex Goods,Warehouse B,North,2,98.06,18.0,128,196.12,79.25,Delayed
ORD-11278,2024-12-27,2024-12-30,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,14,17.69,8.0,215,247.71,15.82,On Time
ORD-11279,2024-12-27,2024-12-31,Bookshelf,Furniture,TimberCraft,Warehouse A,West,2,133.56,75.0,270,267.12,15.92,On Time
ORD-11280,2024-12-27,2025-01-10,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,3,1000.32,37.5,356,3000.97,1031.59,Critical Delay
ORD-11281,2024-12-27,2024-12-30,Leather Wallet,Accessories,Apex Goods,Warehouse C,East,5,114.89,12.0,266,574.44,252.5,On Time
ORD-11282,2024-12-29,2024-12-31,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,9,13.01,8.0,162,117.13,5.37,On Time
ORD-11283,2024-12-29,2025-01-06,Wireless Earbuds,Electronics,TechCorp,Warehouse B,East,1,752.98,25.0,333,752.98,251.04,Delayed
ORD-11284,2024-12-29,2025-01-01,Leather Wallet,Accessories,Apex Goods,Warehouse C,East,4,87.29,12.0,239,349.18,151.13,On Time
